orig_id,post,aspect,polarity,pred_aspect,pred_sentiment,aspect_true,sent_true,aspect_pred,sent_pred,fw_status_code,fw_raw_text,fw_error,aspect_correct,sentiment_correct,both_correct
193,শেখ হাসিনা সরকার বারবার দরকার।,politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
839,আল্লাহ্‌ তুমি এর বিচার করো।,religion,neutral,religion,negative,religion,neutral,religion,negative,200,"{""aspect"": ""religion"", ""sentiment"": ""negative""} ",,1,0,0
982,মায়ানমারের নির্যাতিত মুসলিম ভাই বোনদের প্রতি সমবেদনা এবং সাহায্যের আহবান জানালেন ড.জাকির নাইক হাফিজাহুল্লাহ।,religion,positive,religion,positive,religion,positive,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,1,1
169,"রুহুল আমিন হাওলাদার নিজের আসনে কয়ভোট পাবে, সে নিজেও জানেনা।",politics,neutral,politics,negative,politics,neutral,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,0,0
893,ডিজিটাল পদ্ধতিতে কুরআন শিক্ষা পিস টিভি আলোচক শায়খ সাইফুদ্দীন বেলাল মাদানী,religion,positive,religion,positive,religion,positive,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,1,1
652,ভাই বায়ার্ন টায়ার্ন বাদ আগে নাপোলির সাথে জিতুক বা গোলশূণ্য ড্র করুক,sports,positive,sports,positive,sports,positive,sports,positive,200,"{""aspect"":""sports"",""sentiment"":""positive""} ",,1,1,1
173,"তাতে নির্বাচন থেমে থাকবেনা,,",politics,neutral,politics,negative,politics,neutral,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,0,0
518,আপনি মাশরাফির অধিনায়কত্ব যেমন বিকল্প নেই তেমনি প্লেয়ার হিসেবে বাংলাদেশ টিমে সাকিবের বিকল্প কেও নেই।,sports,neutral,sports,positive,sports,neutral,sports,positive,200,"{""aspect"":""sports"",""sentiment"":""positive""} ",,1,0,0
1097,তুই দালাল তুই দালাল,other,negative,other,negative,other,negative,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,1,1,1
967,"আল্লাহু তাকে ভালো রাখুক,আমাদেরকে দিনের পথে চলার তোফিক দান করুক।",religion,positive,religion,positive,religion,positive,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,1,1
491,বাংলাদেশ ক্রিকেটের এক উজ্জল নক্ষত্রের “অবসর” অধিনায়কত্ব ছেড়ে দিলেন ম্যাশ,sports,neutral,sports,negative,sports,neutral,sports,negative,200,"{""aspect"":""sports"",""sentiment"":""negative""} ",,1,0,0
73,"প্রতিক বরাদ্দ কবে, নির্বাচনের পরে।",politics,neutral,politics,negative,politics,neutral,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,0,0
1346,এই সাপ টি কে চিরিয়াখানায় রেখে সবাইকে দেখার সুজোক করে দেয়া হোক।,other,positive,other,positive,other,positive,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,1,1,1
587,মেসির বিকল্প মেসি।,sports,neutral,sports,negative,sports,neutral,sports,negative,200,"{""aspect"": ""sports"", ""sentiment"": ""negative""} ",,1,0,0
976,হিন্দু ও মুসলিম উভয় পক্ষের সমস্ত নিয়ম মেনে চলেন,religion,positive,religion,positive,religion,positive,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,1,1
657,বার্সার সবচেয়ে সফল কোচদের একজন ছিলেন পেপ গার্দিওয়ালা,sports,positive,sports,positive,sports,positive,sports,positive,200,"{""aspect"": ""sports"", ""sentiment"": ""positive""} ",,1,1,1
234,অভিনন্দন বাংলাদেশ আওয়ামী লীগ।,politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
732,আল্লাহ তুমি এদের উপর গজব নাজিল করুন,religion,negative,religion,negative,religion,negative,religion,negative,200,"{""aspect"": ""religion"", ""sentiment"": ""negative""} ",,1,1,1
214,ভাল একটা নির্বাচন আশা করছি।,politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
162,তবে বাংলার জনগন আরেখ খালেদাজিয়া জন্ম দিবে,politics,neutral,politics,positive,politics,neutral,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,0,0
132,সবাই শুধু আওমিলীগ কে দোষ দিলে হবেনা,politics,neutral,politics,negative,politics,neutral,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,0,0
978,আল্লাহ সবাইকে হেফাজত করুন,religion,positive,religion,positive,religion,positive,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,1,1
924,আল্লাহ ওনাকে নেক হায়াত দান করুক,religion,positive,religion,positive,religion,positive,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,1,1
1206,"প‌তিতারা এখন খদ্দর নি‌য়ে ব্যস্ত, ,!,?!",other,negative,other,negative,other,negative,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,1,1,1
185,আওয়ামী লীগের ছুড়ে ফেলা মাল দিয়ে সমাবেশ,politics,positive,politics,negative,politics,positive,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,0,0
41,রোশন চাচ্ছেন বিনা ভোটের 40 এমপি,politics,negative,politics,negative,politics,negative,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,1,1
692,ওরা দেখছে মুসলিম থেকে এই একটি দিক হতে পিছিয়ে আছে।,religion,negative,religion,negative,religion,negative,religion,negative,200,"{""aspect"": ""religion"", ""sentiment"": ""negative""} ",,1,1,1
108,২০১৪সালের মতো হবে সরকার গঠন?,politics,neutral,politics,negative,politics,neutral,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,0,0
38,এই সরকারের নাম ইতিহাসের পাতায় মীরজাফরের চেয়েও ঘূণ্ণিত ভাবে লেখা থাকবে।,politics,negative,politics,negative,politics,negative,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,1,1
568,কঠিন হবে ম্যাচ টা,sports,neutral,sports,negative,sports,neutral,sports,negative,200,"{""aspect"": ""sports"", ""sentiment"": ""negative""} ",,1,0,0
1255,কবে চাইতেছে আমাকে জানান।।,other,neutral,other,neutral,other,neutral,other,neutral,200,"{""aspect"": ""other"", ""sentiment"": ""neutral""} ",,1,1,1
1143,হাসান মাসুদ তো মানুষের মধ্যেই পরে না,other,negative,other,negative,other,negative,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,1,1,1
1304,গ্রেনেড হামলা কেউ চায়না,other,positive,politics,negative,other,positive,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,0,0,0
483,"মেসি থেকে পিকে,সবাই এরে দেখে",sports,neutral,sports,positive,sports,neutral,sports,positive,200,"{""aspect"": ""sports"", ""sentiment"": ""positive""} ",,1,0,0
468,ম্যাসের কয়েকজন ভক্ততো বলছে সাকিবের চেয়েও নাকি বড় অলরাউন্ডার মাসরাফি।,sports,neutral,sports,positive,sports,neutral,sports,positive,200,"{""aspect"":""sports"",""sentiment"":""positive""} ",,1,0,0
24,ছাত্রলীগ নেতা দেবাশীষ দাশ ও তার ক্যাডার বাহিনীর হাতে জিম্মি হয়ে পড়েছে রাজধানীর শেরেবাংলা কৃষি বিশ্ববিদ্যালয়ের শিক্ষার্থী ও প্রশাসন,politics,negative,politics,negative,politics,negative,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,1,1
828,পত্যেক মুসলমানের উপর কুরআনেন শিক্ষা ও বুঝা ফরজ।,religion,neutral,religion,positive,religion,neutral,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,0,0
1034,তোরে তোর মায়ের পেছন দিয়ে ডুকায়ে দেয়া হবে,other,negative,other,negative,other,negative,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,1,1,1
949,আলহামদুলিল্লাহ অতি মুল্যবান লেকচার দিচ্ছেন আল্লহু হায়াতে তাইয়্যেবা দান করুন,religion,positive,religion,positive,religion,positive,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,1,1
1141,শালা দুটোই আমাদের শত্রু দুটোই ধ্বংস হোক,other,negative,politics,negative,other,negative,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,0,1,0
366,"আজ বাংলাদেশ ক্রিকেট দল এক জলন্ত নক্ষত্র কে হারালো, চোখের কোনায় থাকা আশ্রুটা ঠোঁটের হাসিতে লুকিয়ে গেছে সাইন করার সময়।",sports,negative,sports,negative,sports,negative,sports,negative,200,"{""aspect"":""sports"",""sentiment"":""negative""} ",,1,1,1
505,ক্যাপশনের শেষ লাইন টাই সাকিব কে আবার জেগে তুলবে আমি শিওর..,sports,neutral,sports,positive,sports,neutral,sports,positive,200,"{""aspect"": ""sports"", ""sentiment"": ""positive""} ",,1,0,0
1187,নূতন বাংলা নাটকের দৃশ্য শুরু হলো।,other,negative,other,positive,other,negative,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,1,0,0
383,"বার্সার বিপহ্মে কোন দল সেটার দেখার বিষয় নয়, আমাদের মেসি আছে, আমরা হতাশ হবো",sports,negative,sports,negative,sports,negative,sports,negative,200,"{""aspect"":""sports"",""sentiment"":""negative""} ",,1,1,1
734,কিন্তু ইসলামে তো ছবি আঁকা ছবি উঠানো হারাম তাহলে,religion,negative,religion,negative,religion,negative,religion,negative,200,"{""aspect"": ""religion"", ""sentiment"": ""negative""} ",,1,1,1
717,বাংলাদেশ ইসলাম এর বানি সঠিক ভাবে প্রচার হচ্ছে না,religion,negative,religion,negative,religion,negative,religion,negative,200,"{""aspect"": ""religion"", ""sentiment"": ""negative""} ",,1,1,1
1200,তাহলে আরেকটা ২১ আগস্ট হওয়া ও দরকার,other,negative,other,positive,other,negative,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,1,0,0
454,"ফুটবল ব্লাডি হ্যাল, এজন্যই আমরা ফুটবল দেখি।",sports,neutral,sports,positive,sports,neutral,sports,positive,200,"{""aspect"": ""sports"", ""sentiment"": ""positive""} ",,1,0,0
264,সরকার ঠিক কাজটি করেছে,politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
1313,আপনার জন্য শুভ কামনা,other,positive,other,positive,other,positive,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,1,1,1
232,তারেক জিয়া জিন্দাবাদ,politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
444,মেসি বিশ্বকাপ পাক বা না পাক প্রথম আলোর কি।,sports,neutral,sports,neutral,sports,neutral,sports,neutral,200,"{""aspect"":""sports"",""sentiment"":""neutral""} ",,1,1,1
395,পাপন বিসিবিতে থাকলে আমরা কোটি ক্রিকেট ভক্ত আর টিভির সামনে বসার আগ্রহ পাবো না।,sports,negative,sports,negative,sports,negative,sports,negative,200,"{""aspect"":""sports"",""sentiment"":""negative""} ",,1,1,1
937,আজ আল্লাহ আমাদের সকল গুনা মাপ করবেন।,religion,positive,religion,neutral,religion,positive,religion,neutral,200,"{""aspect"": ""religion"", ""sentiment"": ""neutral""} ",,1,0,0
176,সবার দৃষ্টি গণভবনে: প্রধানমন্ত্রীর সঙ্গে জাতীয় ঐক্যফ্রন্টের ফের সংলাপ আজ,politics,neutral,politics,neutral,politics,neutral,politics,neutral,200,"{""aspect"": ""politics"", ""sentiment"": ""neutral""} ",,1,1,1
18,"আওয়ামীলীগ একটা নোংরা কাজ করেছে,,,,,,,।",politics,negative,politics,negative,politics,negative,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,1,1
1207,নাটক চোদাইতে আসছে,other,negative,other,negative,other,negative,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,1,1,1
888,"আল্লহ যেন মুসলিম জাতি সহ সকল জাতিকে হেদায়ত দান করে, আমিন।।।",religion,positive,religion,positive,religion,positive,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,1,1
341,"সাকিবের নিষেধাজ্ঞায় যতটা সাকিব ক্ষতিগ্রস্ত হবে, তার থেকে বেশি ক্ষতিগ্রস্ত হবে বাংলাদেশের ক্রিকেট",sports,negative,sports,negative,sports,negative,sports,negative,200,"{""aspect"":""sports"",""sentiment"":""negative""} ",,1,1,1
862,আল্লাহ আপনা কে ও উনাকে নেক হায়াতদারাজ করুক।,religion,positive,religion,positive,religion,positive,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,1,1
595,সেমিতে গেলে সিটির বিপক্ষে খেলবে বার্সা।,sports,neutral,sports,neutral,sports,neutral,sports,neutral,200,"{""aspect"":""sports"",""sentiment"":""neutral""} ",,1,1,1
61,"বঙ্গবন্ধুর কাছের মানুষ সব ঐক্যফ্রন্টে,আর বঙ্গবন্ধুর খুনিরা সব শেখ হাসিনার দলে।",politics,negative,politics,negative,politics,negative,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,1,1
272,বাংলাদেশের জনগণের ভোটের অধিকার প্রতিষ্ঠায় স্বৈরাচারী শক্তির বিরুদ্ধে সংগ্রামে জাতীয় ঐক্যফ্রন্ট গুরুত্বপূর্ণ ভূমিকা পালন করবে বলে মনে করি।,politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
1092,শফি দালালেরা ইতিহাসের মিরজাফর হয়ে বেচে থাকবে..,other,negative,politics,negative,other,negative,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,0,1,0
1311,পেছনের দিকে না তাকিয়ে সামনের দিকে তাকান,other,positive,other,positive,other,positive,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,1,1,1
278,ভোটের মাধ্যমে জনগণের ভোট দেয়ার সুযোগ চাই।,politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
1048,একটা ইবলিশ আর একটা মালাউন,other,negative,other,negative,other,negative,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,1,1,1
694,অমুসলিম পুরুষদের ওপর আক্রমণ করার উদ্দেশ্যে অমুসলিম নারী ও শিশুদের হত্যা করে ফেললে কোনো অপরাধ হবে না,religion,negative,religion,negative,religion,negative,religion,negative,200,"{""aspect"": ""religion"", ""sentiment"": ""negative""} ",,1,1,1
368,আমরা রংপুর রাইডারর্স এর ফ্যান বলে রংপুর কি প্রতি ম্যাচে আমাদেরকে এইভাবে হার্ট এ্যাটাক দিয়ে দিয়ে মারবে নাকি??,sports,negative,sports,negative,sports,negative,sports,negative,200,"{""aspect"":""sports"",""sentiment"":""negative""} ",,1,1,1
1242,ঝালকাঠির একটি মুরগির খামার থেকে শনিবার পুলিশ বিরল প্রজাতির শাকিনী সাপ উদ্ধার করে,other,neutral,other,neutral,other,neutral,other,neutral,200,"{""aspect"": ""other"", ""sentiment"": ""neutral""} ",,1,1,1
36,"এত সুন্দর বাংলাদেশ,,,শেখ হাসিনা তুই করলি শেষ।।",politics,negative,politics,negative,politics,negative,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,1,1
735,আমার মনে হয় তারা ইসলাম সম্পর্কে ভালভাবে না জেনে,religion,negative,religion,negative,religion,negative,religion,negative,200,"{""aspect"": ""religion"", ""sentiment"": ""negative""} ",,1,1,1
1198,চুলকানি মাত্রা অতিক্রম করেছে।,other,negative,other,negative,other,negative,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,1,1,1
662,মাশরাফি সেরা ছিলো সেরা আছে এবং আজীবন সেরা থাকবে,sports,positive,sports,positive,sports,positive,sports,positive,200,"{""aspect"": ""sports"", ""sentiment"": ""positive""} ",,1,1,1
923,আল্লাহ আমাদের কবুল করুন।,religion,positive,religion,positive,religion,positive,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,1,1
974,আল্লাহ তোমাদের পাশে আছে ভাইএরা আমার,religion,positive,religion,positive,religion,positive,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,1,1
547,মাশরাফি আছেন বলেই রংপুর আমার টিম,sports,neutral,sports,positive,sports,neutral,sports,positive,200,"{""aspect"": ""sports"", ""sentiment"": ""positive""} ",,1,0,0
1077,"যে অন্য কে সম্মান দিতে যানে না,তাকে যে অন্য কেউ সম্মান করবে তা সে কি ভাবে অাসা করতে পারে",other,negative,other,negative,other,negative,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,1,1,1
688,উনি হিন্দুস্তানে থেকে হিন্দু ধর্মকে কটাক্ষ করেছেন।,religion,negative,religion,negative,religion,negative,religion,negative,200,"{""aspect"": ""religion"", ""sentiment"": ""negative""} ",,1,1,1
738,আল্লাহ এই জালিমের হাত থেকে মুক্ত কর,religion,negative,religion,negative,religion,negative,religion,negative,200,"{""aspect"": ""religion"", ""sentiment"": ""negative""} ",,1,1,1
191,বাংলাদেশ জামায়ত শিবির চন্দনাইশের পক্ষথেকে আল্লামা সাঈদী ও বেগম জিয়ার মুক্তি চাই।,politics,positive,religion,positive,politics,positive,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,0,1,0
456,সেই কোরামিন ক্যাপসুটা হচ্ছে মাশরাফি বিন মূর্তজা।,sports,neutral,religion,positive,sports,neutral,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,0,0,0
393,মাশরাফি ভাই আপনার অভাব বাংলাদেশ পুরুন  করতে পারবেনা,sports,negative,sports,negative,sports,negative,sports,negative,200,"{""aspect"": ""sports"", ""sentiment"": ""negative""} ",,1,1,1
675,হিন্দু ভাইয়েরা তোদের দেখে দুঃখ হয়রে..তোরাকে গীতা ও বেদ পড়তেও দিবেনা আর তোরা গীতা ও বেদের ভিতরে আসল কী আছে তোরা জানতেও পারবিনা...,religion,negative,religion,negative,religion,negative,religion,negative,200,"{""aspect"": ""religion"", ""sentiment"": ""negative""} ",,1,1,1
760,ইসলামে সব নিষেধ নাচ গান বাজনা ছবি তোলা দুধ বড় করা...,religion,negative,religion,negative,religion,negative,religion,negative,200,"{""aspect"": ""religion"", ""sentiment"": ""negative""} ",,1,1,1
1328,ধন্যবাদতো দিতই হবে।,other,positive,other,positive,other,positive,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,1,1,1
728,"হিন্দু বা মালোয়ান শব্দের অর্থ কি, হিন্দু ভাইদের কাছে প্রশ্ন রইল।",religion,negative,religion,negative,religion,negative,religion,negative,200,"{""aspect"": ""religion"", ""sentiment"": ""negative""} ",,1,1,1
419,বসের জন্য বার্সেলোনা বারসেস আর্জেন্টিনা বিশ্বকাপ আয়োজনের জোর দাবি! মাননীয় ফিফা বিষয়টা আশা করি ভেবে দেখবেন!,sports,neutral,sports,positive,sports,neutral,sports,positive,200,"{""aspect"":""sports"",""sentiment"":""positive""} ",,1,0,0
375,ব্রাজিল বনাম আর্জেন্টিনার মুখোমুখি ম্যাচে ব্রাজিলের কাছে আর্জেন্টিনা নেই।,sports,negative,sports,negative,sports,negative,sports,negative,200,"{""aspect"":""sports"",""sentiment"":""negative""} ",,1,1,1
412,কালকের ম্যাচে ফিল্ডিংয়ে যে টাইপের এ্যাফোর্ট দিছে,sports,neutral,sports,positive,sports,neutral,sports,positive,200,"{""aspect"": ""sports"", ""sentiment"": ""positive""} ",,1,0,0
74,খালেদার মুক্তির ব্যাপারে আদালতই সিদ্ধান্ত দেবেন,politics,neutral,politics,neutral,politics,neutral,politics,neutral,200,"{""aspect"": ""politics"", ""sentiment"": ""neutral""} ",,1,1,1
1263,ঈদের আগে না পরে?,other,neutral,other,neutral,other,neutral,other,neutral,200,"{""aspect"": ""other"", ""sentiment"": ""neutral""} ",,1,1,1
1209,বাংলা আজ ১৭ ভাগের ১ ভাগ চোষক ১৬ ভাগ কে চোষ্ছে,other,negative,politics,negative,other,negative,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,0,1,0
500,নেইমার কে চাই মেসিকে সব থেকে বেশি বুজে এই নেইমার ।,sports,neutral,sports,positive,sports,neutral,sports,positive,200,"{""aspect"":""sports"",""sentiment"":""positive""} ",,1,0,0
825,আল্লাহ তাকে বেহেশত নসীব করুক ।,religion,neutral,religion,positive,religion,neutral,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,0,0
1131,গুম খুন গায়েবী মামলাবাজী,other,negative,other,negative,other,negative,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,1,1,1
616,"সাকিব ভাই তোমাকে হাজার সালাম, অল্লাহ তোমার অনেক ভাল রাখবে, ইন-শাল্লাহ",sports,positive,religion,positive,sports,positive,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,0,1,0
114,১০০ ভোট আছে।,politics,neutral,other,neutral,politics,neutral,other,neutral,200,"{""aspect"": ""other"", ""sentiment"": ""neutral""} ",,0,1,0
417,"প্রিয় মাশরাফি তোমাকে বর্ণনা করার জন্য হাজার লাখো শব্দের প্রয়োজন নেই, তুমি একটি শব্দেই যথেষ্ট তা হচ্ছে এক টুকরো বাংলাদেশ!",sports,neutral,sports,positive,sports,neutral,sports,positive,200,"{""aspect"": ""sports"", ""sentiment"": ""positive""} ",,1,0,0
601,"৭ দল মানে মানে মাশরাফি,মাশরাফি মানে ১৬ কোটি ভালবাসা , সুবাশিস ছাড়া",sports,neutral,sports,positive,sports,neutral,sports,positive,200,"{""aspect"": ""sports"", ""sentiment"": ""positive""} ",,1,0,0
604,শুনছিলাম কাতার বিশ্বকাপ ৪৮ দলের হবে।,sports,neutral,sports,neutral,sports,neutral,sports,neutral,200,"{""aspect"":""sports"",""sentiment"":""neutral""} ",,1,1,1
1292,এবার ঠিক আছে,other,positive,other,positive,other,positive,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,1,1,1
89,হেফাজত ও আওয়ামী লীগ একমঞ্চে নেপথ্যে কী?,politics,neutral,politics,negative,politics,neutral,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,0,0
848,ইসলাম শব্দের মানে নিচে হলুদ দাগের মধ্যে দেওয়া আছে,religion,neutral,religion,neutral,religion,neutral,religion,neutral,200,"{""aspect"": ""religion"", ""sentiment"": ""neutral""} ",,1,1,1
1035,কথা রাখা হচ্ছে না!,other,negative,politics,negative,other,negative,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,0,1,0
1291,সকল রকম সফলতা কামনা করি। দেশ ও জাতির তরে।,other,positive,politics,positive,other,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,0,1,0
753,যেখানেই জঙ্গি হামলার সন্ধয় সেখানেই মুসলিম বাহিনী,religion,negative,religion,negative,religion,negative,religion,negative,200,"{""aspect"": ""religion"", ""sentiment"": ""negative""} ",,1,1,1
498,"এক মাশরাফি, এক দেশ।",sports,neutral,other,positive,sports,neutral,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,0,0,0
1067,তারেও পিটানোর হেক,other,negative,sports,negative,other,negative,sports,negative,200,"{""aspect"": ""sports"", ""sentiment"": ""negative""} ",,0,1,0
1073,এরা বর্তমান তরুন প্রজন্মকে নষ্ট করছে।,other,negative,other,negative,other,negative,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,1,1,1
1239,তাহলে জেল থেকে সকল অপরাধীকে জামিন দিতে হবে,other,neutral,politics,negative,other,neutral,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,0,0,0
11,বেশী করে বিএনপির নেতা কর্মীদদের গ্রেপ্তার করতে হবে,politics,negative,politics,negative,politics,negative,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,1,1
396,সাকিব ভাইয়ের বিরুদ্ধে এমন ষড়যন্ত্র মেনে নিতে পারছিনা।,sports,negative,sports,negative,sports,negative,sports,negative,200,"{""aspect"": ""sports"", ""sentiment"": ""negative""} ",,1,1,1
1185,"কোন লাভ নাই,,,,,,,?",other,negative,other,negative,other,negative,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,1,1,1
555,"এমন একদিন আসতেই পারে যে সাকিব ক্রিকেট বোর্ডের সভাপতি হবে, কিন্তু কখনো কি সম্ভব পাপন অলরাউন্ডার হবে????",sports,neutral,sports,negative,sports,neutral,sports,negative,200,"{""aspect"":""sports"",""sentiment"":""negative""} ",,1,0,0
42,মৃত মানুষের ভোটের অধিকার রেখেই সংলাপ করেন,politics,negative,politics,negative,politics,negative,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,1,1
841,কোরআন হাদিসে আল্লাহ সম্পর্কে যা লেখা রয়েছে,religion,neutral,religion,neutral,religion,neutral,religion,neutral,200,"{""aspect"": ""religion"", ""sentiment"": ""neutral""} ",,1,1,1
167,ঐক্যফ্রন্ট কে নির্বাচনে না নেওয়ার জন্যই তো এই তফসিল।,politics,neutral,politics,negative,politics,neutral,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,0,0
416,ফিফার উচিৎ রিয়াল মাদ্রিদের জন্য আলাদা ব্যালন ডিঅর এর ব্যাবস্তা করা,sports,neutral,sports,negative,sports,neutral,sports,negative,200,"{""aspect"": ""sports"", ""sentiment"": ""negative""} ",,1,0,0
576,একটা বাঘ পায়ে আটটা অপারেশন নিয়েও ক্রিকেট মাঠ ধাপিয়ে বেড়ায়।,sports,neutral,sports,positive,sports,neutral,sports,positive,200,"{""aspect"":""sports"",""sentiment"":""positive""} ",,1,0,0
834,তারাবি নামাজ ২০ রাকাত,religion,neutral,religion,neutral,religion,neutral,religion,neutral,200,"{""aspect"": ""religion"", ""sentiment"": ""neutral""} ",,1,1,1
267,এটি বিএনপির রাজনীতির ইতিবাচক দিক,politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
1023,আন্দোলন করে লাভ নাই।,other,negative,politics,negative,other,negative,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,0,1,0
426,"আপনি অবসর নিয়ে রাজনিতি করেন, সাকিব অবসর নিয়ে টি টুয়েন্টি খেলে বেরাক পৃথিবীময়।",sports,neutral,sports,negative,sports,neutral,sports,negative,200,"{""aspect"": ""sports"", ""sentiment"": ""negative""} ",,1,0,0
690,হিন্দুধর্ম গ্রন্থে মুর্তিপূজা নিষেধ থাকার পর ও হিন্দুরা মুর্তিপূজা করে!!,religion,negative,religion,negative,religion,negative,religion,negative,200,"{""aspect"":""religion"",""sentiment"":""negative""} ",,1,1,1
544,"আপনি চাইলে এইখানে হস্তক্ষেপ করে পাপন সাহেব আর সাকিবের বিষয়টা সমাধান করতে পারতেন,,,,,",sports,neutral,other,negative,sports,neutral,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,0,0,0
1264,এই হল সংলাপের নমুনা ।,other,neutral,other,neutral,other,neutral,other,neutral,200,"{""aspect"": ""other"", ""sentiment"": ""neutral""} ",,1,1,1
