orig_id,post,aspect,polarity,pred_aspect,pred_sentiment,aspect_true,sent_true,aspect_pred,sent_pred,fw_status_code,fw_raw_text,fw_error,aspect_correct,sentiment_correct,both_correct
1645,শেখ হাসিনার অধিনে নির্বাচনে না যাওয়াই ভালো,politics,neutral,politics,negative,politics,neutral,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,0,0
8445,"শের খেলা হোক আর বিপিএল, তুমি না থাকলে আমার খেলা দেখা হয়না",sports,negative,sports,negative,sports,negative,sports,negative,200,"{""aspect"": ""sports"", ""sentiment"": ""negative""} ",,1,1,1
8154,এইবার আমি এমপি হবো।,politics,neutral,politics,positive,politics,neutral,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,0,0
6739,আল্লাহ ১০০ বছর পর পর একজন সংস্কারক পাঠান দুনিয়া তে,religion,neutral,religion,positive,religion,neutral,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,0,0
2826,ইসির তফসিল ঘোষণায় আ’লীগের সমর্থন,politics,negative,politics,positive,politics,negative,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,0,0
5570,কেডা কইলো এটা জাতীয় পার্টি। এইটা হলো বিনোদন পার্টি।,politics,negative,politics,negative,politics,negative,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,1,1
1035,বাবা চেহারা কেমন কুত্তার মতো হয়ে গেছে,other,negative,other,negative,other,negative,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,1,1,1
2691,জাতির সাথে তামাশা,politics,negative,politics,negative,politics,negative,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,1,1
1969,সাকিব আল হাসানের প্রতি ভালোবাসা তার চেয়ে কয়েকশো গুণ বেশি।,sports,positive,sports,positive,sports,positive,sports,positive,200,"{""aspect"": ""sports"", ""sentiment"": ""positive""} ",,1,1,1
1616,"এগুলা হলো রাজনিতির কথা,",politics,neutral,politics,negative,politics,neutral,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,0,0
821,ভবিষ্যৎ বাবা পাপনের সাথে বেয়াদবি করোনা গুরু সে তোমার ভবিষ্যৎ দেখে নিবে,sports,neutral,other,positive,sports,neutral,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,0,0,0
2016,আল্লাহ উনাকে জালিমদের হাত থেকে রক্ষা করুন.... আমিন....,religion,positive,religion,negative,religion,positive,religion,negative,200,"{""aspect"": ""religion"", ""sentiment"": ""negative""} ",,1,0,0
5981,আমাদের প্রিয় একজন মানুষ ডাঃ জাকির নায়ক,religion,positive,other,positive,religion,positive,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,0,1,0
5674,আল্লাপাক আমাদের সিয়ামের সঠিক হক পালনীয়ও তৌফিক দও সিয়াম অবস্থায় খারাবি থেকে বাচাও আমিন,religion,positive,religion,positive,religion,positive,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,1,1
8805,কাইঠা মৌলভিদের ব্যবসায় ভাটা পড়ছে।,religion,negative,religion,negative,religion,negative,religion,negative,200,"{""aspect"": ""religion"", ""sentiment"": ""negative""} ",,1,1,1
7199,প্রকৃতির অসাধারণ দৃশ্যগুলি উপভোগ করতে চাইলে পেইজে লাইক দিতে পারো বন্ধুরা,other,neutral,other,positive,other,neutral,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,1,0,0
284,টিনের চালে কাউয়া কাদের,politics,negative,other,negative,politics,negative,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,0,1,0
6826,এখন বসে বসে ললিপপ চোষেন,other,neutral,other,negative,other,neutral,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,1,0,0
3852,আমি মাশরাফি ভাই কে দেখে যতটা অবাক হই না তার চাইতে বেশি ভাইয়ের সমর্থকদের বিজলি সুরে গাঁথা উক্তিগুলো দেখে অবাক হই।,sports,neutral,sports,negative,sports,neutral,sports,negative,200,"{""aspect"": ""sports"", ""sentiment"": ""negative""} ",,1,0,0
2112,বি এন পি ও নিরবাচনে আসতে পারবে।,politics,neutral,politics,positive,politics,neutral,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,0,0
8935,ঠাকুরের মূর্তি ভাঙাটা অন্য ধর্মের মানায়,religion,negative,religion,negative,religion,negative,religion,negative,200,"{""aspect"": ""religion"", ""sentiment"": ""negative""} ",,1,1,1
7108,"লজ্জাশরম না থাকলে যা বলে আর কি,,",other,negative,other,negative,other,negative,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,1,1,1
2043,রেফারি গুলোও ভাল কিছু ডিজার্ভ করে।,sports,positive,sports,positive,sports,positive,sports,positive,200,"{""aspect"":""sports"",""sentiment"":""positive""} ",,1,1,1
6418,চীন সাগর থেকে আন্দামান সাগরে যেতে হলে মালাক্কা প্রণালী হয়ে যাতায়াত করতে হয়।,other,neutral,other,neutral,other,neutral,other,neutral,200,"{""aspect"": ""other"", ""sentiment"": ""neutral""} ",,1,1,1
5563,কোহলিকে নিয়ে আফসোস আনুশকার,sports,negative,sports,negative,sports,negative,sports,negative,200,"{""aspect"": ""sports"", ""sentiment"": ""negative""} ",,1,1,1
6254,মিথ্যাচার হাসিনার লিখে দেয়া তিনি শুধু পড়ে শুনাচ্ছেন!,politics,negative,politics,negative,politics,negative,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,1,1
6664,আইন টা সবার জন্য সমান,other,positive,politics,positive,other,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,0,1,0
7079,ওর মত খারাপ ছেলেদের কারনেই দেশ আজ অধঃপতনে ওরে রিমান্ড নেয় না ক্যান,other,negative,politics,negative,other,negative,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,0,1,0
8193,আপনিত বিকল্পের উপরেই আছেন,other,neutral,other,negative,other,neutral,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,1,0,0
7133,মাওতিন সন্তানের জন্য দোয়া রইল,other,positive,religion,positive,other,positive,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,0,1,0
6586,ভাই বাংলাদেশকে দীর্ঘ দিন নেতৃত্ব দিবেন এটাই আপনার কাছে কামনা করি,sports,positive,politics,positive,sports,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,0,1,0
3171,ভালো কিছু প্রত্যাশা করছি,other,positive,other,positive,other,positive,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,1,1,1
5521,সাকিব কে দুই বছর নিষিদ্ধ করার মাধ্যমে সাকিবের প্রতি মানুষের ভালোবাসা দ্বিগুন বেড়ে গেলো,sports,positive,sports,positive,sports,positive,sports,positive,200,"{""aspect"":""sports"",""sentiment"":""positive""} ",,1,1,1
5593,আল্লামা সাঈদী কে বেকুসুর খালাস দেয়ার হোক,religion,positive,religion,positive,religion,positive,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,1,1
1781,সংলাপে কি লাভ হলো,politics,neutral,other,negative,politics,neutral,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,0,0,0
4374,আলহামদুলিল্লাহ আলহামদুলিল্লাহ,religion,positive,religion,positive,religion,positive,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,1,1
872,"পাকিস্তান আমলকেও হার মানাচ্ছে এই অবৈধ হাসিনা,রক্ষীবাহিনীরর ভূমিকা পালন করছে পুলিশ।",politics,negative,politics,negative,politics,negative,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,1,1
6348,"আওয়ামিলিগ ছাড়া যাতে অন্য কেউ নির্বাচনি মাঠে না নামতে পারে, তা সুনিশ্চিত করা।",politics,neutral,politics,negative,politics,neutral,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,0,0
101,"খেলে জিততে হবে, বার্সা ইউসিএলে ভালো করবে, ডেম্বেলে,গ্রিজ,মেসি,ফাতি আমাদের ও এটাক কম না।",sports,positive,sports,positive,sports,positive,sports,positive,200,"{""aspect"":""sports"",""sentiment"":""positive""} ",,1,1,1
6383,বাকশালীদের কথা এমন হবেই,politics,negative,politics,negative,politics,negative,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,1,1
3309,নুরুল হুদা আওয়ামী দালালের বাচ্চা টা তফসিল ঘোষণার সাথে তাকে যে যেখানে পাবেন জুতা পিটা করবেন।,politics,negative,politics,negative,politics,negative,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,1,1
6088,তাকে মিস্টার ম্যাঙ্গো চকলেট খেতে হবে বেশি করে,other,neutral,other,positive,other,neutral,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,1,0,0
4202,যেটা কোনদিনিই হবেনা।,other,negative,other,negative,other,negative,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,1,1,1
7484,এরশাদের নয়া ভাই।,politics,neutral,other,neutral,politics,neutral,other,neutral,200,"{""aspect"": ""other"", ""sentiment"": ""neutral""} ",,0,1,0
8689,দেশকি আপনারা চালান,other,neutral,politics,negative,other,neutral,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,0,0,0
7834,প্রশ্নঃ হিন্দুদের পূজার উৎসবে যাওয়া ও পুজার প্রসাদ খাওয়া হালাল না হারাম?,religion,neutral,religion,neutral,religion,neutral,religion,neutral,200,"{""aspect"": ""religion"", ""sentiment"": ""neutral""} ",,1,1,1
4771,"এতো সুন্দর কন্ঠ, আল্লাহর দান।",religion,positive,religion,positive,religion,positive,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,1,1
1371,শাপলা চত্বরে আসাটা ভুল ছিল নিশ্চয় বুঝতে পেরেছেন!,other,neutral,other,negative,other,neutral,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,1,0,0
6798,লাইভ আলোচনা জান্নাতের পথ- পিস টিভি আলোচক শাইখ সাইফুদ্দীন বেলাল মাদানী,religion,neutral,religion,positive,religion,neutral,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,0,0
2493,এই মুহুর্তে দরকার কেয়ারটেকার সরকার।,politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
2868,প্রয়োজনে প্ল্যান বি করবো,other,neutral,other,neutral,other,neutral,other,neutral,200,"{""aspect"": ""other"", ""sentiment"": ""neutral""} ",,1,1,1
8733,সামনে নির্বাচনে দাড়ানোর চিন্তা করতেছি!,politics,neutral,politics,neutral,politics,neutral,politics,neutral,200,"{""aspect"": ""politics"", ""sentiment"": ""neutral""} ",,1,1,1
414,আয়ালা-স্যামুয়েল-জানেত্তির পর আর ভাল ডিফেন্ডার আসছে না,sports,negative,sports,negative,sports,negative,sports,negative,200,"{""aspect"": ""sports"", ""sentiment"": ""negative""} ",,1,1,1
614,আল্লাহ ভাল জানেন,religion,positive,religion,neutral,religion,positive,religion,neutral,200,"{""aspect"": ""religion"", ""sentiment"": ""neutral""} ",,1,0,0
7035,২০০৮ সালের জুলাই মাসে এই মামলাটি করেছিল বাংলাদেশের দুর্নীতি দমন কমিশন,politics,neutral,politics,negative,politics,neutral,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,0,0
3043,"জতই চাপা চাপি কর,কোন লাভ নাই",other,negative,other,negative,other,negative,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,1,1,1
2072,ম্যাশ মানেই অনুপ্রেরণা,sports,positive,sports,positive,sports,positive,sports,positive,200,"{""aspect"": ""sports"", ""sentiment"": ""positive""} ",,1,1,1
7735,মোদের বিএনপি জিন্দাবাদ,politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
4325,দোয়া করি আপনার আশা পূরণ হোক,religion,positive,religion,positive,religion,positive,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,1,1
6608,ভাল একটা নির্বাচন আশা করছি।,politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
1550,বিএসএফ এর জন্য খুব ভাল হবে,other,positive,other,positive,other,positive,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,1,1,1
800,হিন্দু ভাইয়েরা তোদের দেখে দুঃখ হয়রে..তোরাকে গীতা ও বেদ পড়তেও দিবেনা আর তোরা গীতা ও বেদের ভিতরে আসল কী আছে তোরা জানতেও পারবিনা...,religion,negative,religion,negative,religion,negative,religion,negative,200,"{""aspect"": ""religion"", ""sentiment"": ""negative""} ",,1,1,1
3112,কোথায় এত বল পাও,other,neutral,other,negative,other,neutral,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,1,0,0
7504,তোমরা পাকিস্তান চলে যাও...,other,neutral,politics,negative,other,neutral,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,0,0,0
1365,কারামুক্ত হলেন আসিয়া বিবি,other,neutral,politics,positive,other,neutral,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,0,0,0
6214,ভারতের অপসংস্কৃতির সব চ্যানেল বন্ধ চায় রমজান মাসে।,religion,positive,religion,negative,religion,positive,religion,negative,200,"{""aspect"": ""religion"", ""sentiment"": ""negative""} ",,1,0,0
3209,তিন মিনিটের এই লেকচারটি আপনার দৃষ্টিভঙ্গি বদলে দিবে ইন শা আল্লাহ।,religion,positive,religion,positive,religion,positive,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,1,1
5358,তবে পেনাল্টি থেকে বেশি গোল করে রোনালদো,sports,neutral,sports,positive,sports,neutral,sports,positive,200,"{""aspect"":""sports"",""sentiment"":""positive""} ",,1,0,0
8200,একেই বলে লেভেল প্লেয়িং ফিল্ড,other,neutral,sports,positive,other,neutral,sports,positive,200,"{""aspect"": ""sports"", ""sentiment"": ""positive""} ",,0,0,0
7409,"অবৈধ সম্পদের খোঁজ, ডিআইজি মিজানকে ফের দুদকে তলব",other,negative,politics,negative,other,negative,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,0,1,0
4425,এদের এরেস্ট করার আগে গণধোলাই দিয়ে মুখ চোখ অণ্ডকোষ ফাটিয়ে দেওয়া উচিৎ।,religion,negative,politics,negative,religion,negative,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,0,1,0
3180,এসব হলুদ সাংবাদিকতা,other,negative,politics,negative,other,negative,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,0,1,0
3920,দুটো মহিলাই খারাপ।,other,negative,other,negative,other,negative,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,1,1,1
1518,উন্নয়নের প্রতিক নৌকা,politics,positive,other,positive,politics,positive,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,0,1,0
869,কারন কৌতিনহো আর ডেম্বেলের নেক্সট সিজনে ভালো করার সম্ভাবনা,sports,positive,sports,positive,sports,positive,sports,positive,200,"{""aspect"": ""sports"", ""sentiment"": ""positive""} ",,1,1,1
2282,"নাসিরকে বলা উচিত, নাসির তুই গিয়ে দুই ম্যাচ টি টুয়েন্টি খেলে আয়",sports,neutral,sports,positive,sports,neutral,sports,positive,200,"{""aspect"": ""sports"", ""sentiment"": ""positive""} ",,1,0,0
7661,প্রিয় মাশরাফির অর্জন আর শেষ গর্জন দেখলো আজ সিলেটবাসী।,sports,positive,sports,positive,sports,positive,sports,positive,200,"{""aspect"": ""sports"", ""sentiment"": ""positive""} ",,1,1,1
1910,পুরাত জনসভার খবর,politics,neutral,politics,neutral,politics,neutral,politics,neutral,200,"{""aspect"": ""politics"", ""sentiment"": ""neutral""} ",,1,1,1
1791,জনগন ও দেশের নিরাপত্তার জন্য সরকার যে কোন সিদ্ধান্ত নিতে পারে,politics,neutral,politics,neutral,politics,neutral,politics,neutral,200,"{""aspect"": ""politics"", ""sentiment"": ""neutral""} ",,1,1,1
4618,"এই শয়তানটার জন্যই বিশ্ব আজ অশান্ত,,,,,,,,,,,",other,negative,religion,negative,other,negative,religion,negative,200,"{""aspect"": ""religion"", ""sentiment"": ""negative""} ",,0,1,0
4019,পশ্চিমারা কেন ইসলাম গ্রহণ করছে? ডা জাকির নায়েক,religion,neutral,religion,negative,religion,neutral,religion,negative,200,"{""aspect"": ""religion"", ""sentiment"": ""negative""} ",,1,0,0
8933,"আপনি শিখিয়েছেন কি ভাবে জয় চিনিয়ে আনতে হয়, আপনার শুন্যেতা কখন পূরণ হওয়ার নয়,বাংলাদেশ ক্রিকেট আপনাকে মিস করবে",sports,negative,sports,negative,sports,negative,sports,negative,200,"{""aspect"": ""sports"", ""sentiment"": ""negative""} ",,1,1,1
7171,আল্লাহকে ভয় করা উচিত,religion,positive,religion,positive,religion,positive,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,1,1
31,সাকিবের এই ব্যাপারটা ঠিক ক্রিকেটারদের আন্দোলনের পরেই মাথাচাড়া দিয়ে উঠলো??!,sports,neutral,sports,negative,sports,neutral,sports,negative,200,"{""aspect"":""sports"",""sentiment"":""negative""} ",,1,0,0
5717,মাথায় পিস্তল ধরে রাখছে ছাএলীগ,politics,negative,politics,negative,politics,negative,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,1,1
5371,অবশেষে সিইসি নিশ্চিত করেছেন যে ৬ লাখ আওয়ামী লীগ কর্মীরা মাঠে থাকবেন।।।,politics,neutral,politics,positive,politics,neutral,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,0,0
8069,ঠাণ্ডা মাথায় খেলবেন ভাই,sports,neutral,sports,positive,sports,neutral,sports,positive,200,"{""aspect"": ""sports"", ""sentiment"": ""positive""} ",,1,0,0
1942,না মাগীর অধীনে কিসের নিরবাচন,politics,negative,politics,negative,politics,negative,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,1,1
199,মানুষ মনে রাখে কিন্তু মোল্লারা রাখেনা!।,religion,negative,religion,negative,religion,negative,religion,negative,200,"{""aspect"": ""religion"", ""sentiment"": ""negative""} ",,1,1,1
4310,আমি নিজে হিন্দু হয়েও চাই আপনারা হিন্দু ধর্মেরও সমালোচনা করুন,religion,negative,religion,positive,religion,negative,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,0,0
1401,হয় পাকিস্তান জিতবে নয় ভারত জিতেবে,sports,neutral,sports,neutral,sports,neutral,sports,neutral,200,"{""aspect"": ""sports"", ""sentiment"": ""neutral""} ",,1,1,1
7146,জাতীয় ঐক্যফ্রন্ট আয়োজিত মহাসমাবেশ চলছে,politics,neutral,politics,neutral,politics,neutral,politics,neutral,200,"{""aspect"": ""politics"", ""sentiment"": ""neutral""} ",,1,1,1
2747,সাভাস হয়েছে বাহাদু,other,positive,other,positive,other,positive,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,1,1,1
2580,মাশরাফি ভাই আপনার জন্য ই রংপুরের সাপোর্ট করি।,sports,positive,sports,positive,sports,positive,sports,positive,200,"{""aspect"":""sports"",""sentiment"":""positive""} ",,1,1,1
1216,এই সাংবাদিককে কেউ গালি দিবেননা।,other,positive,other,positive,other,positive,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,1,1,1
2095,এটাও কি বঙ্গবন্ধুর সপ্ন ছিল,politics,negative,politics,negative,politics,negative,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,1,1
6689,আরের সবাই মিলিয়ে মারো মোদী কে,politics,negative,politics,negative,politics,negative,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,1,1
2979,বাংলাদেশ সরকারকে আবারো অনুরোধ করছি রমজান মাস আসার আগেই পিস টিভি বাংলা চালু করুন এবং স্টার জলসা,religion,positive,politics,negative,religion,positive,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,0,0,0
3247,এইটা সাগরের উপরেই দেখা যাচ্ছে,other,neutral,other,positive,other,neutral,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,1,0,0
8307,নামিদামি আলেমদের হত্যা করা হয়েছে তাদের জন্য কি মিলাদ পড়েছেন।,other,negative,religion,negative,other,negative,religion,negative,200,"{""aspect"": ""religion"", ""sentiment"": ""negative""} ",,0,1,0
3720,দেশ প্রেম কি কেবল স্টেডিয়ামেই থাকে মাশরাফি ভাই,sports,neutral,sports,negative,sports,neutral,sports,negative,200,"{""aspect"": ""sports"", ""sentiment"": ""negative""} ",,1,0,0
213,লাইভ ইসলামী প্রশ্ন-উত্তর,religion,neutral,religion,positive,religion,neutral,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,0,0
238,বি চৌধূরীকে ও শেখহাসিনা এরশাদ কাকূর মত কিনে নিলো....,politics,negative,politics,negative,politics,negative,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,1,1
5610,আল্লাহ্‌ তুমি এর বিচার করো।,religion,neutral,religion,negative,religion,neutral,religion,negative,200,"{""aspect"": ""religion"", ""sentiment"": ""negative""} ",,1,0,0
6780,"খালেদা জিয়ার মুওি চাই , কাতারে থেকে",politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
2464,হ্যা এটা প্রতিহিংসা আর আমাদের সবচেয়ে আগে প্রতিহিংসা বাদ দিতে হবে,other,negative,other,negative,other,negative,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,1,1,1
5745,মাদারীপুর ৩ - এ সৈয়দ আবুল হোসেনকে এমপি হিসেবে দেখতে চাই।,other,positive,politics,positive,other,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,0,1,0
7523,মেসির সাথে কাউকে তুলনা করা বোকামি ছাড়া কিছুই না।,sports,negative,sports,negative,sports,negative,sports,negative,200,"{""aspect"":""sports"",""sentiment"":""negative""} ",,1,1,1
2819,মাশরাফি সেরা ছিলো সেরা আছে এবং আজীবন সেরা থাকবে,sports,positive,sports,positive,sports,positive,sports,positive,200,"{""aspect"": ""sports"", ""sentiment"": ""positive""} ",,1,1,1
3586,"আন্দোলনের সিদ্ধান্তে দেশবাসী উজ্জীবিত, বিপ্লবী শুভেচ্ছা রইল!",other,positive,politics,positive,other,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,0,1,0
5900,তাহলে শুধু মেসির জন্য একটা আলাদা বিশ্বকাপ তৈরি করা উচিত তা ছাড়া সম্ভব নয়,sports,negative,sports,negative,sports,negative,sports,negative,200,"{""aspect"":""sports"",""sentiment"":""negative""} ",,1,1,1
4484,"এই বিশিষ্ট নাগরিক সন্তান সম্ভবা নারীদের কুত্তির সাথে তুলনা করে বেসম্ভব হাততালি পেয়েছেন, আসুন আর একবার তার বজ্রকন্ঠ শুনে চক্ষু ভেজাই।",religion,negative,other,negative,religion,negative,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,0,1,0
1391,বি নপি ক্ষমতায় এলে মুজিবের নাম মানুষ ভুলে যাবে,politics,negative,politics,negative,politics,negative,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,1,1
5880,অবিরাম ভালোবাসা বস ম্যাশ,sports,positive,other,positive,sports,positive,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,0,1,0
7972,বলদে কই কি,other,negative,other,negative,other,negative,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,1,1,1
6728,আাললাহ তায়ালাহ্ পৃথিবীতে আনেক জানোয়ার পাটাইয়াচেন।,religion,negative,religion,positive,religion,negative,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,0,0
551,"এক মাশরাফি, এক দেশ।",sports,neutral,other,positive,sports,neutral,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,0,0,0
7446,কেউ আসুক বা না আসুক. নির্দিষ্ট সময়েই নির্বাচন হবে.,politics,positive,politics,neutral,politics,positive,politics,neutral,200,"{""aspect"": ""politics"", ""sentiment"": ""neutral""} ",,1,0,0
6951,একসাথে বলি আমীন,religion,positive,religion,positive,religion,positive,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,1,1
3028,আল্লাহ জাকির নায়েকে সুস্থ হায়াত নেক হায়াত দান করুক। আমীন।,religion,positive,religion,positive,religion,positive,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,1,1
381,চৌধুরীকে সংক্ষেপে সি বলে না কেনো??,politics,neutral,sports,negative,politics,neutral,sports,negative,200,"{""aspect"": ""sports"", ""sentiment"": ""negative""} ",,0,0,0
7410,২০১১ তে যখন আপনাকে (ম্যাশ) বিশ্বকাপ স্কোয়াডে রাখেনি তখন আপনার দুচোখ ভেজা কান্না ক্রিকেট বিশ্ব বুলেনি।,sports,negative,sports,negative,sports,negative,sports,negative,200,"{""aspect"":""sports"",""sentiment"":""negative""} ",,1,1,1
108,এই পোষ্ট যে করেছে সে জানোয়ার মুনাফেক...?,religion,negative,other,negative,religion,negative,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,0,1,0
3601,আর কতো মুসলমান মেয়েদের বোকা বানাবে ঐসব মূর্খ মানুষ গুলো,religion,negative,religion,negative,religion,negative,religion,negative,200,"{""aspect"": ""religion"", ""sentiment"": ""negative""} ",,1,1,1
5531,ছেলে আপনাকে কোথায় নিয়ে যায় একটু অপেক্ষা করেন ?,other,neutral,other,negative,other,neutral,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,1,0,0
5823,এরশাদ নাম্বার টু,politics,neutral,politics,negative,politics,neutral,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,0,0
7401,"আমরাও মাঠে আছি, বালের ফ্রন্ট কে দেখা যাবে।",politics,negative,sports,positive,politics,negative,sports,positive,200,"{""aspect"": ""sports"", ""sentiment"": ""positive""} ",,0,0,0
5969,ধারাবাহিকতা বজায় রাখার জন্য সিইসিকে ধন্যবাদ জানায়,politics,positive,other,positive,politics,positive,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,0,1,0
844,পৃথিবীতে যদি ধর্মই না থাকে তাহলে ইহুদি খ্রিষ্টান নিয়ে কুটু্ত্তি হয় কিভাবে রে শালা ইহুদি চোদা,religion,negative,religion,negative,religion,negative,religion,negative,200,"{""aspect"": ""religion"", ""sentiment"": ""negative""} ",,1,1,1
1833,বর্তমান আর্জেন্টিনা দল মেসি ছাড়া যে টুর্নামেন্ট খেলবে সেটাতেই চ্যাম্পিয়ন হবে।,sports,positive,sports,positive,sports,positive,sports,positive,200,"{""aspect"":""sports"",""sentiment"":""positive""} ",,1,1,1
3269,এরা দোজখের আগুনে পতিত হকো,religion,negative,religion,negative,religion,negative,religion,negative,200,"{""aspect"": ""religion"", ""sentiment"": ""negative""} ",,1,1,1
